,location,total_sqft,bath,balcony,price,bedrooms
6957,Kanakpura Road,1593.0,3.0,1.0,118.0,3
6958,other,1333.0,2.0,2.0,77.27,2
6960,Raja Rajeshwari Nagar,1375.0,2.0,1.0,54.99,3
6961,Ardendale,1650.0,3.0,3.0,82.0,3
6962,Thanisandra,1430.0,2.0,2.0,51.48,3
6963,Electronic City,940.0,2.0,1.0,54.0,2
6964,Electronic City,435.0,1.0,1.0,21.0,1
6965,Begur Road,1160.0,2.0,2.0,36.54,2
6966,Electronic City,1500.0,2.0,1.0,77.5,3
6967,Koramangala,1890.0,2.0,1.0,100.0,3
6972,Seegehalli,3000.0,4.0,2.0,235.0,3
6973,Tumkur Road,1459.0,2.0,1.0,95.0,3
6974,Yelahanka,1711.0,3.0,3.0,85.61,3
6975,Hoodi,1250.0,2.0,2.0,98.0,2
6976,Chandapura,645.0,1.0,1.0,16.45,1
6982,Rajaji Nagar,1776.0,3.0,1.0,190.0,3
6983,Thigalarapalya,2072.0,4.0,2.0,160.0,3
6984,Kundalahalli,1600.0,3.0,2.0,170.0,3
6986,Kengeri Satellite Town,920.0,2.0,3.0,39.0,2
6987,Chandapura,778.0,2.0,0.0,25.29,2
6989,Electronic City,1631.0,3.0,2.0,80.0,3
6990,Kanakpura Road,525.0,1.0,1.0,27.5,1
6991,Jalahalli,1395.0,3.0,3.0,82.0,3
6992,other,2000.0,3.0,2.0,105.0,3
6993,Hennur Road,1232.0,2.0,1.0,66.0,2
6995,Gubbalala,1205.0,2.0,2.0,70.0,2
6997,Rajiv Nagar,2340.0,5.0,1.0,129.0,4
6998,other,1179.0,2.0,1.0,55.0,3
6999,other,1013.0,2.0,1.0,51.0,2
7000,Uttarahalli,1160.0,2.0,2.0,40.6,2
7002,7th Phase JP Nagar,1200.0,2.0,2.0,62.5,2
7006,other,1069.0,2.0,1.0,55.0,2
7007,other,1200.0,3.0,2.0,99.0,3
7009,Marathahalli,1065.0,2.0,2.0,55.0,2
7010,Lakshminarayana Pura,1395.0,2.0,0.0,75.0,2
7011,Hebbal Kempapura,1725.0,2.0,1.0,165.0,3
7012,other,1007.0,2.0,2.0,43.0,2
7015,Hebbal,1645.0,3.0,2.0,117.0,3
7017,Mysore Road,940.0,2.0,1.0,43.61,2
7019,Hebbal,2850.0,5.0,3.0,343.0,3
7028,other,675.0,1.0,1.0,15.0,2
7029,Hebbal,1390.0,2.0,2.0,95.0,2
7030,Lakshminarayana Pura,1500.0,3.0,2.0,104.0,3
7031,Vijayanagar,2047.0,3.0,2.0,136.0,3
7032,Jakkur,1202.0,2.0,1.0,79.0,2
7033,other,1012.0,2.0,1.0,59.0,2
7034,Gunjur,2132.0,3.0,3.0,80.0,3
7037,Harlur,1331.0,2.0,1.0,88.0,2
7041,other,1800.0,2.0,0.0,300.0,2
7043,other,1280.0,2.0,2.0,49.0,3
7044,Balagere,1007.0,2.0,1.0,62.0,2
7045,Thanisandra,1370.0,2.0,1.0,61.0,3
7046,other,925.0,2.0,2.0,35.0,2
7048,Attibele,450.0,1.0,1.0,12.5,1
7050,Hennur Road,1341.0,2.0,1.0,95.0,2
7052,Tumkur Road,992.0,2.0,1.0,60.0,2
7053,Uttarahalli,1163.0,2.0,2.0,68.0,2
7054,Sarjapur  Road,1229.0,2.0,2.0,70.0,2
7056,Electronic City Phase II,1219.0,2.0,1.0,61.26,2
7057,Raja Rajeshwari Nagar,1525.0,2.0,2.0,99.13,3
7058,Kasavanhalli,1147.0,2.0,1.0,60.0,2
7059,Akshaya Nagar,1412.0,2.0,3.0,88.0,3
7062,Nagarbhavi,1190.0,2.0,2.0,63.0,2
7064,Jigani,1352.0,3.0,1.0,65.0,3
7066,Uttarahalli,1330.0,2.0,2.0,39.9,3
7068,Electronic City,1355.0,2.0,1.0,67.0,2
7069,Ramamurthy Nagar,1200.0,2.0,1.0,46.0,2
7072,Begur Road,1615.0,3.0,2.0,50.87,3
7076,Devanahalli,1080.0,2.0,1.0,52.0,2
7078,Electronic City,1200.0,2.0,0.0,34.0,2
7081,other,1605.0,3.0,2.0,65.0,3
7084,other,1200.0,2.0,2.0,80.0,2
7091,Chandapura,1230.0,2.0,2.0,31.37,3
7096,other,946.0,2.0,2.0,45.0,2
7098,Sarjapur  Road,1711.0,3.0,1.0,110.0,3
7100,Chandapura,950.0,2.0,1.0,25.65,2
7101,Kudlu Gate,1656.0,3.0,2.0,80.0,3
7102,Uttarahalli,1075.0,2.0,1.0,46.76,2
7107,other,665.0,1.0,2.0,32.0,1
7109,Electronics City Phase 1,1145.0,2.0,1.0,54.0,2
7110,Whitefield,1185.0,2.0,2.0,41.0,2
7112,Marathahalli,1693.0,3.0,2.0,125.0,3
7113,other,2456.0,3.0,3.0,220.0,3
7114,Rajaji Nagar,2559.0,3.0,2.0,403.0,3
7115,Uttarahalli,1155.0,2.0,1.0,40.6,2
7124,KR Puram,1200.0,2.0,1.0,42.0,2
7125,other,1439.0,3.0,1.0,57.23,3
7129,Yelahanka,1315.0,2.0,3.0,75.0,2
7132,Vijayanagar,1178.0,2.0,3.0,82.0,2
7134,Mahadevpura,1400.0,2.0,2.0,65.8,3
7135,Thanisandra,1093.0,2.0,2.0,72.0,2
7136,other,1200.0,2.0,1.0,45.0,2
7138,other,1200.0,2.0,0.0,130.0,3
7140,Uttarahalli,1150.0,2.0,2.0,70.0,2
7143,Whitefield,1173.0,2.0,1.0,78.2,2
7144,Thanisandra,1140.0,2.0,1.0,39.0,2
7145,other,1717.0,3.0,3.0,120.0,3
7147,Hoodi,1370.0,3.0,2.0,67.0,3
7148,Electronics City Phase 1,1025.0,2.0,1.0,90.0,2
7150,Bellandur,1200.0,2.0,1.0,52.0,2
7151,Thanisandra,1200.0,2.0,1.0,53.5,2
7152,Whitefield,1740.0,4.0,3.0,130.0,3
7153,Hennur Road,1232.0,2.0,1.0,88.0,2
7155,Whitefield,5924.0,4.0,3.0,625.0,4
7156,other,1250.0,2.0,1.0,50.0,2
7157,other,1475.0,2.0,2.0,171.0,2
7158,Bommanahalli,2100.0,4.0,2.0,85.0,4
7164,Padmanabhanagar,1067.0,2.0,2.0,52.0,2
7165,Sarjapur,1364.0,2.0,2.0,56.0,3
7170,other,1504.0,2.0,2.0,102.0,3
7172,Hennur Road,2365.0,4.0,2.0,175.0,3
7177,Hebbal,1333.0,2.0,1.0,100.0,2
7180,Thanisandra,1698.0,3.0,2.0,107.0,3
7182,Raja Rajeshwari Nagar,1060.0,2.0,1.0,48.0,2
7187,Hennur Road,1310.0,2.0,1.0,66.0,2
7191,Marathahalli,1693.0,3.0,1.0,125.0,3
7192,Jigani,1230.0,3.0,3.0,60.0,3
7193,Devanahalli,1200.0,3.0,1.0,145.0,3
7196,Munnekollal,1385.0,2.0,2.0,66.5,3
7197,Tumkur Road,1066.0,2.0,2.0,52.5,2
7198,Thanisandra,2293.0,3.0,2.0,80.26,3
7205,7th Phase JP Nagar,1000.0,2.0,1.0,70.65,2
7206,Nagavarapalya,907.0,2.0,2.0,38.0,2
7208,Varthur,1395.0,2.0,3.0,79.0,3
7209,other,1180.0,2.0,2.0,50.0,2
7213,other,1490.0,2.0,1.0,92.0,3
7214,Yeshwanthpur,1144.0,2.0,2.0,67.0,2
7216,Hormavu,1143.0,2.0,1.0,53.0,2
7217,Karuna Nagar,2500.0,3.0,2.0,190.0,3
7218,Whitefield,1216.0,2.0,1.0,75.0,2
7219,other,1044.0,2.0,1.0,60.0,2
7220,other,1352.0,3.0,1.0,93.0,2
7222,Bellandur,1785.0,3.0,2.0,120.0,3
7224,other,1650.0,3.0,2.0,51.98,3
7226,Whitefield,1060.0,2.0,1.0,35.0,2
7228,Nagarbhavi,1523.0,2.0,2.0,56.0,3
7229,Kanakpura Road,1591.0,3.0,1.0,122.0,3
7230,other,1640.0,3.0,3.0,84.0,3
7231,Yelahanka New Town,450.0,1.0,0.0,16.0,1
7232,Bannerghatta Road,1305.0,2.0,2.0,60.0,3
7234,Kaggadasapura,1240.0,2.0,3.0,45.0,2
7237,Koramangala,1180.0,2.0,1.0,128.0,2
7239,Bisuvanahalli,845.0,2.0,1.0,33.0,2
7241,Channasandra,1310.0,2.0,2.0,45.0,3
7245,Kambipura,883.0,2.0,1.0,37.0,2
7247,Yelahanka,1390.0,2.0,2.0,70.21,2
7249,Kenchenahalli,1280.0,2.0,2.0,69.0,3
7251,Yelahanka,1614.0,3.0,2.0,95.0,3
7255,Ambalipura,950.0,2.0,1.0,31.95,2
7257,other,1141.0,2.0,1.0,55.0,2
7258,5th Phase JP Nagar,1200.0,2.0,2.0,51.0,2
7260,Doddathoguru,855.0,2.0,1.0,32.0,2
7261,Chandapura,645.0,1.0,1.0,16.45,1
7262,Chandapura,922.0,2.0,1.0,36.0,2
7264,other,1240.0,2.0,2.0,65.0,3
7266,other,1293.0,2.0,2.0,75.0,2
7268,Yelahanka New Town,1599.0,3.0,2.0,80.0,3
7269,other,967.0,2.0,2.0,41.1,2
7270,other,1885.0,3.0,3.0,90.0,3
7273,Sarjapur  Road,1050.0,2.0,1.0,63.5,2
7274,Marathahalli,1595.0,3.0,2.0,88.0,3
7275,Sarjapur  Road,1350.0,2.0,2.0,102.0,2
7276,Hebbal,1204.0,2.0,2.0,45.0,2
7278,Sarjapur  Road,1035.0,2.0,2.0,49.0,2
7280,Sarjapur  Road,1457.0,3.0,3.0,85.0,3
7283,Whitefield,1655.0,3.0,3.0,120.0,3
7285,Ramagondanahalli,1215.0,2.0,1.0,46.1,2
7286,Kanakpura Road,1155.0,2.0,0.0,50.125,2
7287,Hoodi,1639.0,3.0,2.0,129.0,3
7288,Sarjapur  Road,1685.0,3.0,1.0,135.0,3
7290,Hormavu,1100.0,2.0,3.0,38.0,2
7291,Marathahalli,2122.0,3.0,2.0,125.0,3
7293,Kengeri,1230.0,2.0,2.0,45.0,2
7295,Electronic City Phase II,1252.0,2.0,3.0,65.0,3
7297,8th Phase JP Nagar,500.0,1.0,1.0,30.0,1
7299,Hebbal,1355.0,3.0,2.0,83.87,3
7301,Sarjapur  Road,1350.0,2.0,2.0,68.0,2
7302,Whitefield,4003.0,6.0,3.0,300.0,4
7304,Haralur Road,1560.0,3.0,1.0,90.0,3
7305,Anandapura,1151.0,2.0,1.0,43.16,2
7307,other,1250.0,2.0,2.0,60.0,2
7308,Chandapura,1110.0,2.0,2.0,29.97,3
7309,Hennur Road,1015.0,2.0,2.0,50.0,2
7310,Kadugodi,1351.0,2.0,2.0,78.0,3
7311,Yelahanka New Town,960.0,2.0,2.0,50.0,2
7313,other,1680.0,3.0,2.0,72.0,3
7314,other,2400.0,3.0,1.0,180.0,3
7315,other,11000.0,5.0,3.0,2000.0,4
7316,other,1350.0,3.0,2.0,48.6,3
7317,other,1254.0,2.0,2.0,47.0,2
7318,Haralur Road,1255.0,3.0,2.0,115.0,3
7319,CV Raman Nagar,1051.0,2.0,3.0,61.0,2
7321,Uttarahalli,1099.0,2.0,2.0,65.0,2
7322,Hebbal,2650.0,4.0,3.0,199.0,3
7324,Yeshwanthpur,1541.0,2.0,2.0,130.0,2
7325,Sarjapur  Road,1200.0,3.0,2.0,70.0,3
7326,Whitefield,1125.0,2.0,2.0,45.0,2
7327,Vittasandra,1650.0,3.0,2.0,85.0,3
7328,other,834.0,1.0,1.0,62.0,1
7329,Gollarapalya Hosahalli,1320.0,3.0,2.0,60.0,3
7332,Mysore Road,1500.0,3.0,2.0,74.0,3
7333,Whitefield,4400.0,5.0,2.0,500.0,4
7336,Whitefield,1180.0,2.0,2.0,70.0,2
7337,Kadugodi,1010.0,2.0,1.0,50.0,2
7342,Iblur Village,1920.0,3.0,2.0,130.0,3
7344,Kalena Agrahara,1040.0,2.0,2.0,45.0,2
7345,Hulimavu,1430.0,2.0,2.0,90.0,3
7347,Domlur,650.0,1.0,1.0,70.0,1
7348,Thanisandra,1564.0,3.0,1.0,105.0,3
7352,Raja Rajeshwari Nagar,1128.0,2.0,1.0,48.79,2
7353,Begur Road,1200.0,2.0,2.0,44.4,2
7357,Yelahanka,1650.0,3.0,3.0,105.0,3
7359,Yelahanka,1200.0,2.0,2.0,55.0,2
7361,Kengeri Satellite Town,985.0,2.0,2.0,42.0,2
7362,Ramagondanahalli,1475.0,2.0,2.0,63.0,3
7363,Hebbal,3450.0,5.0,0.0,348.0,3
7364,Sarjapur  Road,1157.0,2.0,1.0,53.99,3
7365,other,900.0,2.0,3.0,35.0,2
7369,Sarjapur  Road,3800.0,3.0,3.0,325.0,4
7371,Brookefield,1950.0,6.0,3.0,175.0,5
7372,Kudlu,1570.0,2.0,2.0,65.94,3
7373,Kanakapura,1283.0,2.0,2.0,68.0,2
7379,Old Madras Road,3630.0,6.0,1.0,196.0,4
7380,Yelahanka,990.0,2.0,2.0,37.62,2
7381,Panathur,1199.0,2.0,1.0,85.0,2
7384,other,1190.0,2.0,1.0,55.0,2
7387,Harlur,1133.0,2.0,1.0,55.0,2
7388,Somasundara Palya,2400.0,3.0,3.0,140.0,4
7391,Begur Road,1565.0,2.0,2.0,49.3,3
7393,Munnekollal,1080.0,2.0,2.0,45.0,2
7395,other,1240.0,4.0,1.0,180.0,3
7396,other,1335.0,2.0,1.0,87.0,3
7401,HSR Layout,1140.0,2.0,2.0,46.0,2
7402,Sarjapur  Road,1700.0,3.0,1.0,79.9,3
7405,Electronic City,435.0,1.0,1.0,22.0,1
7406,Magadi Road,1116.0,2.0,1.0,51.89,2
7407,Old Madras Road,1480.0,3.0,2.0,95.0,3
7408,Hormavu,1000.0,2.0,2.0,50.0,2
7409,HSR Layout,1145.0,2.0,2.0,46.0,2
7410,Bommasandra,800.0,1.0,1.0,32.0,2
7411,Thanisandra,1265.0,2.0,1.0,83.0,2
7412,Devanahalli,1700.0,3.0,0.0,88.2,3
7413,other,1475.0,2.0,1.0,70.0,2
7414,BTM 2nd Stage,1265.0,2.0,2.0,55.0,2
7416,1st Phase JP Nagar,2180.0,3.0,2.0,210.0,3
7417,Brookefield,1080.0,2.0,3.0,50.0,2
7418,Whitefield,2023.0,4.0,2.0,130.0,3
7420,other,1545.0,2.0,2.0,66.0,3
7421,Kalena Agrahara,1804.0,3.0,2.0,166.0,3
7424,Hoodi,1108.0,2.0,1.0,74.23,2
7425,Marathahalli,1730.0,3.0,2.0,115.0,3
7426,other,1427.0,2.0,3.0,70.0,3
7427,Yelahanka,935.0,2.0,1.0,35.53,2
7428,other,1073.0,2.0,2.0,31.77,2
7429,other,960.0,2.0,3.0,37.0,2
7430,Thigalarapalya,2215.0,4.0,2.0,150.0,3
7431,Electronic City Phase II,1125.0,2.0,1.0,32.49,2
7434,7th Phase JP Nagar,1080.0,2.0,2.0,75.0,2
7437,Uttarahalli,1590.0,3.0,2.0,58.0,3
7438,other,1350.0,3.0,2.0,68.0,3
7440,Kaggadasapura,1560.0,2.0,3.0,72.0,3
7441,other,1810.0,3.0,2.0,57.0,4
7442,other,2274.24,4.0,1.0,160.0,3
7443,Sonnenahalli,1484.0,3.0,1.0,74.18,3
7444,Indira Nagar,1650.0,3.0,3.0,220.0,3
7445,other,1455.0,2.0,2.0,55.0,3
7446,Thanisandra,2280.0,4.0,2.0,184.0,3
7449,Bharathi Nagar,1351.0,2.0,2.0,74.0,2
7451,KR Puram,1430.0,2.0,1.0,61.0,3
7452,Whitefield,3589.0,5.0,0.0,400.0,4
7453,Electronic City Phase II,1310.0,2.0,2.0,37.83,3
7456,Sarjapur  Road,984.0,2.0,1.0,55.0,2
7457,Jalahalli,1770.0,3.0,3.0,100.0,3
7460,Bhoganhalli,1447.0,2.0,1.0,75.97,2
7464,Kanakpura Road,1296.0,2.0,1.0,89.0,2
7465,other,1570.0,3.0,2.0,80.0,3
7466,other,1495.0,2.0,2.0,65.0,3
7467,Hoodi,1530.0,2.0,2.0,67.0,3
7469,Gunjur,1800.0,3.0,1.0,70.0,3
7470,Bellandur,1088.0,2.0,2.0,48.0,2
7471,Hosa Road,1533.0,3.0,1.0,98.18,3
7473,Thubarahalli,1540.0,3.0,3.0,90.0,3
7475,Hosa Road,1040.0,2.0,1.0,68.59,2
7478,Uttarahalli,1180.0,2.0,1.0,41.3,2
7479,Thigalarapalya,1245.0,2.0,2.0,100.0,2
7485,Sarjapur,1124.0,2.0,1.0,30.35,2
7487,Begur Road,1100.0,2.0,1.0,71.42,2
7488,Vijayanagar,1019.0,2.0,1.0,58.0,2
7489,Harlur,1756.0,3.0,2.0,128.0,3
7490,Bommasandra,1280.0,3.0,1.0,50.0,3
7493,Whitefield,2134.0,4.0,2.0,118.0,3
7494,Hosa Road,1369.1,2.0,1.0,98.0,2
7497,other,2515.0,4.0,3.0,155.0,3
7498,Thigalarapalya,2215.0,4.0,2.0,154.0,3
7499,other,1440.0,3.0,2.0,72.0,3
7500,Hennur Road,1186.0,2.0,2.0,55.33,3
7502,Hebbal,1800.0,3.0,2.0,140.0,3
7503,Kudlu,1600.0,3.0,3.0,79.0,3
7504,other,1000.0,2.0,1.0,35.0,2
7506,other,1305.0,2.0,1.0,59.0,3
7507,Binny Pete,1740.0,3.0,1.0,150.0,3
7509,other,1567.0,3.0,0.0,140.0,2
7510,Kambipura,1082.0,2.0,1.0,45.5,3
7513,Begur,3500.0,4.0,2.0,185.0,3
7514,Dasarahalli,1220.0,2.0,2.0,52.0,2
7521,other,1170.0,2.0,2.0,120.0,2
7522,other,1670.0,3.0,2.0,75.0,3
7523,Hennur Road,2264.0,3.0,2.0,168.0,3
7525,Begur,1100.0,2.0,2.0,55.0,2
7527,Koramangala,1320.0,2.0,1.0,160.0,2
7529,Electronics City Phase 1,1125.0,2.0,2.0,65.0,2
7532,other,1300.0,2.0,1.0,75.0,3
7533,JP Nagar,1600.0,3.0,2.0,83.0,3
7534,Magadi Road,1052.0,2.0,1.0,60.0,3
7536,other,1130.0,2.0,2.0,36.0,2
7538,BTM 2nd Stage,2200.0,3.0,3.0,220.0,3
7539,Electronic City,1500.0,2.0,1.0,63.0,3
7540,Old Madras Road,1350.0,3.0,1.0,47.25,3
7541,Gottigere,1230.0,2.0,2.0,52.0,3
7542,Haralur Road,1520.0,2.0,2.0,85.0,3
7543,Kanakpura Road,525.0,1.0,1.0,26.25,1
7544,Hosa Road,1040.0,2.0,1.0,61.0,2
7546,Old Airport Road,2690.0,4.0,3.0,201.0,4
7547,Domlur,780.0,1.0,1.0,70.0,1
7548,Panathur,1140.0,2.0,1.0,51.2,2
7549,Chandapura,1225.0,3.0,1.0,33.08,3
7550,Nagavarapalya,646.0,1.0,0.0,25.84,1
7552,Kadugodi,1890.0,4.0,3.0,125.0,3
7555,Whitefield,1458.0,2.0,2.0,62.0,3
7559,Balagere,1007.0,2.0,1.0,67.0,2
7560,Doddathoguru,1105.0,2.0,1.0,50.0,2
7561,Lakshminarayana Pura,1700.0,3.0,3.0,150.0,3
7562,Raja Rajeshwari Nagar,1170.0,2.0,3.0,50.0,2
7563,Chandapura,1080.0,2.0,3.0,45.0,2
7564,Kaggalipura,1150.0,2.0,1.0,62.0,3
7565,Ramamurthy Nagar,1200.0,2.0,1.0,57.9,2
7567,Kudlu Gate,1656.0,3.0,2.0,75.0,3
7569,KR Puram,1040.0,2.0,2.0,50.0,2
7570,Hosur Road,1085.0,2.0,2.0,33.7,2
7575,other,1050.0,2.0,1.0,55.0,2
7577,Iblur Village,1920.0,3.0,2.0,150.0,3
7579,Mysore Road,947.55,2.0,1.0,80.0,2
7580,other,1421.0,2.0,1.0,90.0,2
7582,Old Madras Road,1425.0,2.0,2.0,74.31,3
7583,Budigere,1162.0,2.0,1.0,58.0,2
7584,Whitefield,905.0,1.0,1.0,60.0,1
7585,Sarjapur  Road,914.0,2.0,1.0,32.0,2
7588,Hormavu,3500.0,4.0,1.0,289.0,4
7591,Whitefield,1537.0,2.0,3.0,70.0,3
7594,Malleshwaram,2250.0,3.0,1.0,200.0,3
7595,Hosur Road,2000.0,4.0,1.0,69.0,4
7599,other,950.0,2.0,0.0,32.0,2
7601,Yelahanka,1282.0,2.0,1.0,48.72,3
7604,Jakkur,1220.0,2.0,2.0,49.0,3
7605,Budigere,1636.0,3.0,2.0,85.0,3
7606,7th Phase JP Nagar,1415.0,3.0,1.0,65.0,3
7608,Green Glen Layout,1728.0,3.0,2.0,125.0,3
7609,7th Phase JP Nagar,1680.0,3.0,3.0,125.0,3
7610,other,1235.0,2.0,1.0,140.0,2
7613,Kasavanhalli,1495.0,2.0,2.0,83.0,2
7615,Yeshwanthpur,2501.0,3.0,3.0,138.0,3
7616,Kanakpura Road,381.0,1.0,0.0,28.0,1
7617,other,3301.8,5.0,2.0,570.0,4
7618,Hennur Road,2002.0,3.0,2.0,120.0,3
7619,other,3200.0,3.0,0.0,260.0,3
7626,other,1450.0,3.0,2.0,90.0,3
7627,Electronic City,1039.0,2.0,1.0,50.0,2
7628,Old Madras Road,1210.0,2.0,1.0,80.0,2
7629,Attibele,995.0,1.0,1.0,24.88,2
7630,Yelahanka,1620.0,3.0,2.0,90.0,3
7631,Choodasandra,3204.0,4.0,3.0,395.0,3
7632,Hebbal Kempapura,3408.0,3.0,3.0,260.0,3
7633,Marathahalli,1314.0,2.0,3.0,55.0,2
7634,Bisuvanahalli,945.0,2.0,1.0,33.0,2
7635,other,1374.0,3.0,2.0,72.0,3
7636,Kanakpura Road,1603.0,3.0,3.0,113.0,3
7637,Kengeri,1230.0,2.0,2.0,52.0,3
7639,Sarjapur  Road,1864.0,3.0,2.0,105.0,4
7640,Hosa Road,2500.0,3.0,2.0,100.0,3
7641,Raja Rajeshwari Nagar,1625.0,2.0,2.0,54.0,3
7642,Whitefield,1186.0,2.0,3.0,55.0,2
7644,Electronic City,770.0,1.0,1.0,39.9,2
7645,Varthur,1085.0,2.0,1.0,45.0,2
7646,other,3754.0,6.0,2.0,480.0,4
7647,other,1893.0,3.0,2.0,115.0,3
7649,Kundalahalli,1496.0,2.0,3.0,78.0,3
7650,Chandapura,1305.0,3.0,1.0,33.28,3
7651,Electronics City Phase 1,1550.0,2.0,2.0,82.0,3
7653,Badavala Nagar,1494.0,2.0,2.0,94.55,3
7654,Electronic City Phase II,1286.0,2.0,2.0,69.0,2
7656,Hebbal,1860.0,3.0,2.0,95.0,3
7658,Haralur Road,1243.0,2.0,2.0,45.0,2
7659,Brookefield,1200.0,2.0,2.0,75.0,2
7660,Sarjapur,1044.0,2.0,2.0,32.0,2
7661,7th Phase JP Nagar,1040.0,2.0,1.0,41.59,2
7664,Subramanyapura,1278.0,2.0,2.0,59.0,3
7666,other,1250.0,2.0,1.0,43.0,2
7671,Sarjapur  Road,1157.0,2.0,1.0,57.84,3
7672,Raja Rajeshwari Nagar,1185.0,2.0,1.0,51.15,2
7673,Kalena Agrahara,1450.0,3.0,3.0,100.0,3
7674,Old Madras Road,1859.0,3.0,2.0,121.0,3
7675,Rajaji Nagar,1763.0,3.0,2.0,262.0,2
7676,Attibele,900.0,1.0,1.0,25.0,2
7677,Ramamurthy Nagar,1305.0,3.0,1.0,60.0,3
7679,Thanisandra,784.0,1.0,0.0,35.285,1
7681,Sarjapur  Road,1150.0,2.0,0.0,36.8,2
7682,Whitefield,1806.0,3.0,3.0,85.0,3
7683,Kudlu,1027.0,2.0,2.0,42.0,2
7684,Uttarahalli,1002.0,2.0,1.0,40.08,2
7685,Electronic City Phase II,1220.0,2.0,1.0,36.21,3
7686,Whitefield,1109.0,2.0,1.0,35.22,2
7687,Uttarahalli,1002.0,2.0,1.0,40.08,2
7688,other,1308.0,2.0,1.0,89.04,2
7689,Hennur Road,1232.0,2.0,1.0,69.6,2
7694,Raja Rajeshwari Nagar,1255.0,2.0,1.0,53.87,2
7695,Akshaya Nagar,1434.0,3.0,3.0,84.0,3
7696,Doddathoguru,925.0,2.0,2.0,30.0,2
7697,Jakkur,1858.0,3.0,1.0,123.0,3
7698,other,1205.0,2.0,1.0,70.0,2
7699,other,1500.0,3.0,2.0,90.0,3
7702,Thanisandra,965.0,2.0,1.0,56.0,2
7705,Battarahalli,1636.0,2.0,2.0,82.89,2
7706,Kundalahalli,1724.0,3.0,1.0,125.0,3
7707,Whitefield,1216.0,2.0,1.0,67.0,2
7708,Yelahanka,654.0,1.0,1.0,36.25,1
7712,Budigere,1636.0,3.0,2.0,92.0,3
7713,Hennur Road,1195.0,2.0,2.0,73.0,2
7714,other,2400.0,3.0,3.0,251.0,3
7717,Thanisandra,1546.0,3.0,1.0,95.0,3
7718,Sarjapur  Road,3385.5,6.0,0.0,142.0,4
7722,Indira Nagar,1475.0,2.0,2.0,171.0,2
7723,JP Nagar,3000.0,3.0,2.0,150.0,4
7725,Balagere,1007.0,2.0,1.0,66.0,2
7734,other,909.0,2.0,1.0,43.0,3
7736,other,1400.0,2.0,3.0,85.0,2
7739,Whitefield,1150.0,2.0,2.0,55.0,2
7740,Old Madras Road,2990.0,5.0,1.0,173.0,3
7741,Bellandur,1310.0,2.0,2.0,85.0,2
7742,Hosur Road,1590.0,2.0,2.0,126.0,3
7743,Green Glen Layout,1645.0,3.0,2.0,110.0,3
7745,Thanisandra,1795.0,3.0,2.0,150.0,3
7747,Thanisandra,777.0,1.0,0.0,38.535,1
7748,other,925.0,2.0,2.0,70.0,2
7750,other,3746.0,6.0,1.0,375.0,4
7751,Thanisandra,1430.0,2.0,2.0,54.0,3
7752,Bommanahalli,1020.0,2.0,2.0,55.0,2
7754,Electronic City Phase II,1140.0,2.0,1.0,32.92,2
7756,Hebbal,2470.0,4.0,2.0,203.0,4
7757,other,850.0,1.0,0.0,35.5,2
7759,Thanisandra,1697.0,3.0,2.0,110.0,3
7761,Gottigere,1120.0,2.0,2.0,50.0,2
7768,Thanisandra,1492.0,3.0,1.0,88.0,3
7769,Devanahalli,1498.0,3.0,3.0,79.15,3
7770,other,3500.0,2.0,1.0,350.0,4
7771,Kundalahalli,1010.0,2.0,1.0,48.27,2
7772,Hennur,1255.0,2.0,2.0,53.5,2
7773,Channasandra,1050.0,2.0,1.0,35.0,2
7774,Hegde Nagar,1847.0,3.0,2.0,125.0,3
7777,Hegde Nagar,2144.6,4.0,2.0,145.0,3
7778,Kengeri,750.0,2.0,1.0,36.5,2
7779,Electronic City,919.0,2.0,2.0,35.0,2
7780,Budigere,1087.0,2.0,1.0,54.3,2
7781,other,1480.0,3.0,2.0,74.0,3
7784,Jigani,1221.0,3.0,2.0,65.0,3
7786,Thanisandra,2072.0,3.0,2.0,122.0,3
7789,Rajaji Nagar,1640.0,3.0,3.0,220.0,3
7790,other,1253.0,2.0,2.0,81.5,2
7791,Hennur Road,1061.0,2.0,1.0,54.92,2
7793,Marathahalli,1250.0,2.0,2.0,68.0,2
7794,Hennur Road,1585.0,2.0,3.0,80.0,3
7795,Kanakpura Road,1452.0,3.0,3.0,60.98,3
7796,Kammasandra,1015.0,2.0,2.0,37.0,2
7797,Begur Road,2464.5,6.0,0.0,118.0,4
7799,Electronic City Phase II,1116.0,2.0,2.0,40.0,2
7801,Kasavanhalli,4000.0,4.0,2.0,325.0,4
7802,Hebbal,3900.0,4.0,2.0,410.0,4
7803,Old Madras Road,1300.0,2.0,2.0,100.0,2
7804,Raja Rajeshwari Nagar,1419.0,2.0,1.0,60.42,2
7805,other,1310.0,2.0,1.0,55.0,3
7806,Thigalarapalya,2072.0,4.0,2.0,152.0,3
7807,Kaggadasapura,1240.0,2.0,1.0,58.58,2
7809,Budigere,1820.0,3.0,2.0,89.0,3
7813,other,1315.0,3.0,1.0,65.0,3
7814,Kenchenahalli,1410.0,2.0,2.0,73.0,3
7815,Dasarahalli,1375.0,2.0,1.0,60.0,2
7816,Old Madras Road,1299.0,2.0,2.0,95.0,2
7817,other,993.0,2.0,3.0,45.5,2
7821,Hebbal,1255.0,2.0,1.0,95.0,3
7822,Hoodi,1655.0,3.0,2.0,131.0,3
